4,73.59386718,456443.1,11
4,92.19231731,456690.4,12
1,69.39421715,456346.1,1
1,62.39480043,456001.9,2
1,70.09415882,455657.6,3
2,72.19398383,456703.6,4
2,71.6940255,457749.5,5
2,69.49420882,458795.5,6
3,65.49454212,459949.4,7
3,80.29330889,461103.2,8
3,72.39396717,462257.1,9
4,79.79335055,463688.9,10
4,71.29405883,465120.7,11
4,95.09207566,466552.5,12
1,72.69394217,467558.5,1
1,63.99466711,468564.6,2
1,72.99391717,469570.6,3
2,74.49379218,470023.4,4
2,72.5939505,470476.2,5
2,75.69369219,470929,6
3,68.19431714,472071.9,7
3,83.49304225,473214.8,8
3,75.39371719,474357.7,9
4,80.59328389,474781.5,10
4,76.2936422,475205.3,11
4,100.4916257,475629.1,12
1,73.09390884,475909.9,1
1,65.39455045,476190.8,2
1,75.59370052,476471.6,3
2,76.49362553,477281.5,4
2,75.49370886,478091.4,5
2,76.79360053,478901.3,6
3,69.29422548,480109.3,7
3,87.09274227,481317.2,8
3,77.39355054,482525.2,9
4,81.69319223,483771.8,10
4,78.49345888,485018.5,11
4,102.6914424,486265.1,12
1,77.29355887,487894.9,1
1,68.29430881,489524.8,2
1,78.19348388,491154.6,3
2,78.69344221,491160.4,4
2,79.79335055,491166.2,5
2,80.39330056,491172,6
3,72.5939505,492507.8,7
3,91.09240897,493843.6,8
3,79.79335055,495179.4,9
4,83.79301725,496379,10
4,80.99325056,497578.6,11
4,104.2913091,498778.2,12
1,80.19331722,500070.9,1
1,70.39413382,501363.5,2
1,81.99316724,502656.2,3
2,81.29322556,503213.6,4
2,80.79326723,503771.1,5
2,84.19298392,504328.5,6
3,75.19373386,504715.6,7
3,95.09207566,505102.7,8
3,82.29314224,505489.8,9
4,89.49254229,506245.9,10
4,86.29280893,507002.1,11
4,108.2909758,507758.2,12
1,85.7928506,506954.1,1
1,77.4935422,506150,2
1,83.09307558,505345.9,3
2,86.29280893,504821.3,4
2,87.69269228,504296.6,5
2,86.0928256,503772,6
3,79.69335889,501432.4,7
3,98.49179235,499092.8,8
3,86.59278393,496753.2,9
4,91.8923423,494001.1,10
4,85.19290059,491248.9,11
4,110.0908258,488496.8,12
1,85.89284226,488320.6,1
1,73.39388384,488144.5,2
1,81.29322556,487968.3,3
2,85.09290892,488224,4
2,83.29305891,488479.7,5
2,85.89284226,488735.4,6
3,77.59353387,489927.9,7
3,96.09199233,491120.5,8
3,85.59286726,492313,9
4,91.99233397,492939.4,10
4,84.79293392,493565.7,11
4,112.0906591,494192.1,12
1,84.59295059,495032.3,1
1,75.99366719,495872.4,2
1,86.49279227,496712.6,3
2,88.79260062,497680.3,4
2,86.6927756,498648.1,5
2,88.49262561,499615.8,6
3,81.99316724,500788,7
3,101.3915507,501960.3,8
3,89.79251729,503132.5,9
4,93.99216732,504870.2,10
4,90.19248396,506607.9,11
4,117.0902425,508345.6,12
1,88.99258395,508410.7,1
1,80.8932589,508475.7,2
1,91.69235897,508540.8,3
2,94.49212566,509027.1,4
2,92.99225065,509513.3,5
2,93.09224231,509999.6,6
3,84.19298392,510402.8,7
3,106.7911007,510806,8
3,94.39213399,511209.2,9
4,97.89184235,511401.5,10
4,94.29214232,511593.7,11
4,122.4897925,511786,12
1,93.69219232,511455.9,1
1,86.19281727,511125.8,2
1,96.491959,510795.7,3
2,93.49220898,511125.1,4
2,95.19206733,511454.6,5
2,98.39180068,511784,6
3,85.7928506,511662.3,7
3,110.6907758,511540.6,8
3,95.79201733,511418.9,9
4,101.3915507,511376.7,10
4,97.29189234,511334.5,11
4,121.3898842,511292.3,12
1,95.292059,512444.9,1
1,84.89292559,513597.4,2
1,95.892009,514750,3
2,95.49204233,514766.1,4
2,96.89192567,514782.2,5
2,97.19190067,514798.3,6
3,88.89259228,515647.8,7
3,112.8905925,516497.4,8
3,95.19206733,517346.9,9
4,101.6915257,517582.6,10
4,97.99183401,517818.4,11
4,121.3898842,518054.1,12
1,95.292059,518182.6,1
1,84.69294225,518311.1,2
1,94.79210066,518439.6,3
2,96.79193401,519174.5,4
2,97.79185068,519909.4,5
2,96.89192567,520644.3,6
3,86.79276727,520868.4,7
3,111.6906924,521092.6,8
3,96.191984,521316.7,9
4,101.6915257,522226.5,10
4,95.592034,523136.2,11
4,123.1897342,524046,12
1,95.592034,523987.1,1
1,85.19290059,523928.1,2
1,93.89217565,523869.2,3
2,98.19181735,524472,4
2,98.39180068,525074.9,5
2,101.1915674,525677.7,6
3,88.49262561,525876.7,7
3,113.2905591,526075.8,8
3,98.49179235,526274.8,9
4,103.3913841,527506.9,10
4,96.59195067,528739.1,11
4,127.2893926,529971.2,12
1,96.79193401,529538,1
1,89.49254229,529104.9,2
1,98.09182568,528671.7,3
2,99.49170902,529072.3,4
2,101.4915424,529473,5
2,103.091409,529873.6,6
3,88.79260062,530905.1,7
3,115.6903591,531936.5,8
3,99.19173402,532968,9
4,104.5912841,534415.9,10
4,101.9915007,535863.8,11
4,131.3890509,537311.7,12
1,100.5916174,538590.5,1
1,91.19240063,539869.3,2
1,102.9914174,541148.1,3
2,102.2914757,542399.6,4
2,106.0911591,543651,5
2,106.0911591,544902.5,6
3,91.69235897,546457.9,7
3,120.0899925,548013.4,8
3,106.0911591,549568.8,9
4,106.3911341,549831.3,10
4,109.0909091,550093.7,11
4,135.3887176,550356.2,12
1,104.2913091,550715.3,1
1,94.69210899,551074.3,2
1,108.5909508,551433.4,3
2,104.6912757,552086.8,4
2,110.0908258,552740.3,5
2,112.9905841,553393.7,6
3,94.89209233,554599.1,7
3,127.4893759,555804.4,8
3,106.8910924,557009.8,9
4,114.5904508,558023.3,10
4,113.4905425,559036.7,11
4,135.7886843,560050.2,12
1,107.1910674,560512,1
1,98.09182568,560973.8,2
1,109.3908841,561435.6,3
2,110.8907591,561730.9,4
2,113.4905425,562026.2,5
2,113.9905008,562321.5,6
3,98.49179235,561973.7,7
3,132.8889259,561625.9,8
3,108.4909591,561278.1,9
4,116.5902841,550165.5,10
4,116.5902841,539053,11
4,139.788351,527940.4,12
1,110.6907758,503628.4,1
1,101.891509,479316.5,2
1,92.89225898,455004.5,3
2,77.89350887,303336.3,4
2,106.2911424,151668.2,5
